clases;Varianza_aX;Varianza_aY;Varianza_aZ;Varianza_gX;Varianza_gY;Varianza_gZ;Suelo
4075;0.07154209;0.02998964;4905309009;4763349698;15197878160;565158059.5;4
4076;0.10022564;0.03860209;4721029529;3477712390;19488531396;705176331.9;4
4077;0.10166789;0.06393869;5694527226;6081715262;22754719103;589132646.1;4
4078;0.047287;0.0393218;4950158858;4095586663;26838811302;566077794.8;4
4079;0.07753505;0.02839;5221238283;1423629078;3314810224;245765552.2;4
4080;0.04684401;0.03482341;540292886;3970784839;16158775422;282282001.2;4
4081;0.06453629;0.03998636;4678172746;3554442092;18231569340;678590575.8;4
4082;0.10632049;0.05020689;4441653036;5523439103;30082382331;702181454.8;4
4083;0.10386069;0.04524896;5128784669;4229545973;31181744250;733300042.8;4
4084;0.05427601;0.03797784;3039995582;2553153403;9847259491;253979397.6;4
4085;0.08383645;0.02703924;4644187155;4823470931;27862428435;161661949.2;4
4086;0.04994841;0.04611785;4786694733;4198136090;22620543634;692742775.2;4
4087;0.08201741;0.04962009;4961002688;3907250264;20913402250;639416124.6;4
4088;0.09096516;0.05276481;5527429507;8742701483;33654183563;1115823790;4
4089;0.03737949;0.03320801;3194287368;3816913462;12413198693;640625656.9;4
4090;0.10684776;0.04529469;5500685666;5528192022;27036782981;584584828.8;4
4091;0.07678116;0.06126084;5272119656;4485101112;30186808276;1316200439;4
4092;0.07825321;0.08947981;5182200506;3878071081;25847926582;2362658177;4
4093;0.10173824;0.07147849;5210450484;7922349613;40211695275;2147750014;4
4094;0.09029749;0.04147701;3981180752;1859739656;4886054480;475365450.3;4
4095;0.09032089;0.06124289;4997536677;7351102697;36738002703;659866533;4
4096;0.09515864;0.0936962;5948182954;5243288474;30675744134;750631102.4;4
4097;0.02529841;0.05722401;4764600363;1812905888;12342187092;1223622714;4
4098;0.05736256;0.08919056;6064652118;1535817062;16095278242;1051484970;4
4099;0.06346956;0.02961424;3702722448;7242520652;42655067293;1468980217;4
4100;0.12096744;0.02723241;4453341202;3060244495;12012720266;1336765348;4
4101;0.19631241;0.09596984;4810178627;8283520768;38299187813;547763930;4
4102;0.13216109;0.04288729;3856701862;4311731795;48815787153;811298595.4;4
4103;0.06164481;0.03337489;3389082465;1842502909;15174996262;602411692.8;4
4104;0.15397484;0.07720576;5515451929;4950996284;29708597693;1073712725;4
4105;0.14912909;0.04148636;4605273664;2057136400;45447614385;587328789;4
4106;0.11500304;0.0262674;5344402047;1760496603;7549237090;437234565;4
4107;1053738916;0.08285344;7418296162;2932918498;47123287507;377450165.3;4
4108;0.0798042;0.02437456;4519331547;3118233799;21504960531;278358079.1;4
4109;0.06731689;0.03364721;5151508203;4557515939;20201017203;197942241.9;4
4110;0.06996081;0.03000924;4626589783;1855418656;14821703195;289145759;4
4111;0.05351409;0.01672004;4144585039;437129900.2;2143596638;141856638.2;4
4112;0.06215921;0.02045849;2895382221;1708512526;25753834186;537611869.4;4
4113;0.08352069;0.0301866;4204750104;2047898085;22689113040;118833348.8;4
4114;0.0977304;0.05695961;541157243;6206823650;26350450126;951797772;4
4115;0.03246069;0.03938769;326355362;3415049874;12061350873;1504696363;4
4116;0.08915701;0.02375764;4587544506;2158002968;32616895115;742493875.3;4
4117;0.1303248;0.04591924;499297013;2347787822;25861119505;698135810.6;4
4118;0.11709709;0.03344484;5040209798;3321376628;33173172526;702107452.5;4
4119;0.08155281;0.02485321;404334312;2447864050;27704402245;287171527.8;4
4120;0.02412669;0.00929845;3590536434;773455801.6;4141955024;96677053.9;4
4121;0.10283724;0.0404222;3767844614;1588383369;23984188709;328366471.4;4
4122;0.09552081;0.02791184;4700079914;2266558346;27184902433;428245862.4;4
4123;0.0422644;0.02804896;3163289672;744660127.2;5399099107;328451118.1;4
4124;0.04271405;0.01348121;208924.5;4449392946;27213225246;1049414608;4
4125;0.14042825;0.02182464;4705341114;2616278371;25926874813;166754449;4
4126;0.09354756;0.035319;3795828904;2902033171;33082710948;385727927.2;4
4127;0.03679701;0.00961025;3486200954;1691606959;1866268698;332784088.5;4
4128;0.16298876;0.04888964;4170846451;3781248666;34210634224;313455537.9;4
4129;0.08452261;0.05773944;4312316169;2681052183;35416004103;883521251.8;4
4130;0.03825996;0.02310936;297267382;632334766.8;2751539667;72483579.62;4
4131;0.03768521;0.00265836;3625384181;1276363495;19748129965;258719756.5;4
4132;0.09238184;0.02054425;4623747353;2577714021;15881924638;416578834;4
4133;0.10001249;0.013847;4952090771;1476612107;21612085808;156449057.3;4
4134;0.02713749;0.00637764;305552.56;1076804717;14810775267;158507543.4;4
4135;0.04985365;0.00924796;3843510184;776561293.6;3800715050;258945820.6;4
4136;0.06955909;0.03264041;3537244689;2618443536;13738790364;330808223.2;4
4137;0.05790121;0.03340945;4608063237;3930826225;16032382464;494509890.4;4
4138;0.04199789;0.01374365;3196965368;811524367.1;2454004911;107534512.5;4
4139;0.05281921;0.02105449;4476800686;2708038925;21139727422;347989883.6;4
4140;0.09400721;0.04197556;4012518513;2196385400;14970493827;236884773.7;4
4141;0.07208449;0.05123304;4349041665;2807091820;20387109995;254865800.4;4
4142;0.06020601;0.03016581;3398516396;3331590458;23743241588;446547493.3;4
4143;0.07545865;0.01910844;3707405198;593477035.2;3816588214;391708576.4;4
4144;0.07778516;0.03433744;264297793;1369059559;16316688528;313154327.4;4
4145;0.08070804;0.0462312;4453755869;1909424218;17201972595;765080937;4
4146;0.08917204;0.03696145;3685667901;5983137051;21348241331;718918308.5;4
4147;0.02135061;0.02300816;3349511526;1308541870;1986092339;188826837.3;4
4148;0.02510476;0.0050618;3868970421;1402090540;12698347748;289310401.8;4
4149;0.06908304;0.02237676;3781663952;1524446308;12806513770;321841338.4;4
4150;0.05254241;0.03652921;3842397811;2416100674;14245033875;831082938.4;4
4151;0.05501344;0.0283118;4157548557;1800566729;15637364534;467878175;4
4152;0.01808584;0.0103448;2989447607;322582109.6;1343898047;123032487;4
4153;0.01672769;0.00562664;3170252056;1310372507;13316675003;463980534.8;4
4154;0.03349344;0.02276824;3934834656;1507672852;9393087516;216578768.8;4
4155;0.03265029;0.02712825;4047955737;1879151661;12125129874;613954493.9;4
4156;0.0159868;0.02441096;3456497123;1972773447;10221985538;608378072.5;4
4157;0.03814956;0.01806136;3706056535;592285376.6;1534886940;181853256.2;4
4158;0.03982824;0.02287169;4702591027;1319612778;15015659892;449863018.6;4
4159;0.06938649;0.02141076;3458423505;1805551243;13739773797;204738898.4;4
4160;0.06944725;0.03356449;3966213641;4802813280;11770720364;443896865.7;4
4161;0.06206136;0.02634376;4378107854;2266985964;16487762234;461966505.8;4
4162;0.0300832;0.01681536;3000038453;841790699.8;2762660348;156021492.6;4
4163;0.03129576;0.00776869;1689181835;1614352524;16007850310;367376380.6;4
4164;0.04635149;0.03600936;4130748947;2850962833;11194690063;1056512155;4
4165;0.06905496;0.0284974;4304886573;1507383171;16704694550;503706706.7;4
4166;0.06160481;0.01872929;3457792525;1218480115;23198125515;333102466.6;4
4167;0.05893204;0.03058401;4557501747;1494101114;2895309958;272661307.2;4
4168;0.04086165;0.02316364;3094519246;1997020642;20883175371;1050364243;4
4169;0.07927625;0.04489181;4769943322;2144752282;15220340318;390527983.8;4
4170;0.10271456;0.0281734;4962281431;1497909912;21891549677;354941419;4
4171;0.04747584;0.01558236;2842442591;439738007.2;1395274281;78252475.45;4
4172;0.03822365;0.01539961;3996547329;1261838875;19628235036;774918826.1;4
4173;0.10300181;0.03409829;4805567477;3788803432;19602882716;184895435.6;4
4174;0.05506204;0.02159944;3760061435;1746583870;20579859176;618397554.6;4
4175;0.05988336;0.02144909;3821973937;846856442.1;2971273331;222331508;4
4176;0.06294464;0.0247262;4767187751;898279454.4;14865597619;254308687;4
4177;0.08569845;0.04559321;4120889652;2689949853;24612833913;892410326.8;4
4178;0.04844544;0.03225201;3481989858;2031622656;11005802611;923431798.9;4
4179;0.037167;0.01120149;3775701638;987718750.4;18372976698;556420688.6;4
4180;0.09343269;0.02263281;4165427029;780708348;16998133351;388485278.5;4
4181;0.09232344;0.0329684;4182357036;2508661486;24262831998;285409057.8;4
4182;0.07819644;0.02249904;3846327835;716046895.4;3324913271;433316161.4;4
4183;0.04273709;0.0333422;2573390675;1404910890;14887467077;901669905.1;4
4184;0.0737424;0.02755364;3760261751;2239873985;25276462988;923381430.6;4
4185;0.0468088;0.01410029;3921254139;472137449.8;2884157328;324433731.8;4
4186;0.03624096;0.02684881;4699089742;2142206743;15490441727;1115707897;4
4187;0.08295229;0.04173016;427344844;2537218960;29416989457;1318342256;4
4188;0.04467041;0.00839424;2345526046;611729419.5;3490500999;318703358.5;4
4189;0.09808461;0.0302554;4505092761;701520313.9;19464329053;421941858.4;4
4190;0.0933924;0.05002996;5101575105;2897644913;26671517066;289642042.9;4
4191;0.01271449;0.00379416;3068840456;198321996.4;1427677718;385770215.7;4
4192;0.09732144;0.06865365;4411017239;1800820583;21378755245;1407930555;4
4193;0.06673716;0.03944944;3041313357;1963104067;14563841320;781174916.4;4
4194;0.03345521;0.029481;3552045851;1646959341;20128622691;1899922898;4
4195;0.1498748;0.05556636;4996676336;2747232375;26791838914;588728245.9;4
4196;0.045809;0.03611361;3490709821;787351044.3;4697806793;178290352.5;4
4197;0.02066141;0.02996709;1626247495;2793274269;19883027406;1391430342;4
4198;0.10263545;0.067225;4375119567;3267770270;25108855407;1443287370;4
4199;0.04152756;0.03145341;3117948769;745075460.6;1628214013;405873875.2;4
4200;0.02929809;0.04937249;3274614976;2282991420;12959178495;1196071746;4
4201;0.13726416;0.04929241;5527445191;3926926821;30424033965;1440563100;4
4202;0.05301624;0.02263636;3663811537;1147100033;2508925477;352034726.4;4
4203;0.08701104;0.05575604;5352297412;1962270205;14177225966;974350226.2;4
4204;0.09264461;0.04117176;4053555427;2619263170;29831479507;642954831;4
4205;0.06316616;0.01125601;3804571605;774224257.9;4269753407;263247607.8;4
4206;0.06101701;0.03471881;4295674953;1771696080;17134522543;721938256.1;4
4207;0.04957744;0.01925256;4307187102;1202644070;16735831803;283285148.5;4
4208;0.02091109;0.01213664;2840690745;1118395747;4429704397;641393253.6;4
4209;0.02023884;0.01056165;3102476157;421376851.5;8836202532;683992913.8;4
4210;0.03896661;0.01747769;2533944704;750432441.5;13589376100;350714589.8;4
4211;0.05463356;0.02761649;4473730958;1360021287;15194867592;541312078.2;4
4212;0.02101604;0.01399656;2734298895;1191880459;11894571719;420195589.8;4
4213;0.04852296;0.00906684;4130582452;1131957459;11717846199;222537598.4;4
4214;0.07076116;0.01625189;4037918638;1073595874;18766249078;393065778.1;4
4215;0.05799309;0.02912556;384679075;1414535191;18038211320;811464462.3;4
4216;0.034209;0.01912685;3181999854;766635815.8;5217826228;428683435;4
4217;0.0307842;0.02386321;3644133521;1681288557;16575940624;704817260.6;4
4218;0.05971745;0.0213942;4232629149;1477413346;14764736917;286459381.4;4
4219;0.04936541;0.02903669;4009858316;1642204925;16713767420;304552084;4
4220;0.03154889;0.0281002;3278733818;770219588.5;8209878649;280197299.8;4
4221;0.02024676;0.008204;156411277;1787543078;15051643809;432027720;4
4222;0.05992084;0.03642081;3842899584;1860027503;16550914621;230648276.2;4
4223;0.054855;0.03476561;3736744174;1294018285;21806286041;829747554.5;4
4224;0.02709996;0.02175585;3099635447;858942306.6;11313754657;533219060.6;4
4225;0.01920224;0.01841761;3874520678;2146883185;8626574920;412110520.3;4
4226;0.02795824;0.03820101;3256989291;2138449405;9546849671;663241251.3;4
4227;0.04640401;0.02501989;3836355206;1728986756;15719574414;404571999.9;4
4228;0.02489564;0.01736861;3388438009;1112876192;16497754013;912909122.6;4
4229;0.05089316;0.01840145;3599845238;248234082.4;2846897513;157581471.9;4
4230;0.02747009;0.01800445;2457392145;1221151775;19522064655;853492462;4
4231;0.07640181;0.02916684;4451014784;1445456985;20759200166;615761832.8;4
4232;0.03163649;0.02547904;297274.65;1942521014;18019080798;825116163.3;4
4233;0.03117724;0.01425016;4005229162;722387253.7;4913624627;454111739;4
4234;0.04120256;0.04603964;4082777324;2548728191;12312259715;641663837.2;4
4235;0.05096521;0.04668924;4527124205;2845252314;22982137398;1306730216;4
4236;0.03131501;0.04322781;3796462153;3394985776;20056518545;1060463550;4
4237;0.036266;0.03029716;3904829388;439687159.3;1578189161;411925544.2;4
4238;0.01418365;0.01439749;3195363844;959002966.7;11625774646;1622940015;4
4239;0.04664776;0.03272089;4164770511;1210770171;13332999158;874520607.2;4
4240;0.04543724;0.04330709;4225785181;1943097936;16560810453;1921250310;4
4241;0.02145261;0.02193536;2922664028;1140489177;14142904852;998149688.6;4
4242;0.03654476;0.04625105;4079099609;681968700.7;5516695807;488017752.2;4
4243;0.02618049;0.02324384;2362204968;743204148;16161713734;982991742.5;4
4244;0.06776269;0.035119;4327779288;1457215852;17991006326;1012461682;4
4245;0.04855656;0.03282845;3983492096;1632779335;19446652553;1130108000;4
4246;0.0444918;0.02077676;333997767;727288270;1286130961;581919224.3;4
4247;0.02666369;0.02717601;2493514128;1565741715;15238089339;1195974949;4
4248;0.04784005;0.05567629;3678598213;2750191606;14578889464;1623062190;4
4249;0.04506156;0.06756996;380036651;3354819771;24367719096;2871765644;4
4250;0.06981116;0.06618164;3956204992;1301607487;5365981436;876396967.4;4
4251;0.03745796;0.06098401;2951824253;5584504503;22413454515;1830044149;4
4252;0.14020404;0.09384136;5177579944;7816636266;31740841578;1424388368;4
4253;0.05884341;0.09093761;4538546711;9058221346;30332968023;2409498281;4
4254;0.07458901;0.04629801;3748939563;1977015655;5194407262;768720229.2;4
4255;0.0447854;0.08272449;2724460487;5088680638;23513046646;3027460394;4
4256;0.09464461;0.12549821;4269146169;8844583680;25535156484;2241894962;4
4257;0.03926729;0.06776584;3875455979;4194834961;16370290103;2169886762;4
4258;0.03509729;0.06743285;3430862618;3728907585;19499144800;1979816007;4
4259;0.08755216;0.04219564;3787152191;3745112734;15439008158;1870300122;4
4260;0.07837681;0.06857384;409318638;3543118708;25077679349;1467722194;4
4261;0.09422165;0.06881349;4999949386;3034688719;26348190271;1923145247;4
4262;0.04094136;0.08410089;3694678578;1624604234;6485836400;759965089.9;4
4263;0.05291736;0.04089581;305580161;4834349871;29943684710;2614663383;4
4264;0.12833229;0.09134384;5180749614;1516687300;28599635475;2417825873;4
4265;0.07353145;0.04311656;3651041765;3319234187;31201492660;1102099894;4
4266;0.09219721;0.02692856;3539159912;778923229.6;5318457202;357055523.7;4
4267;0.05891244;0.02467361;2547636008;1911123618;20835696705;563535294.9;4
4268;0.09881896;0.05652864;4371753811;4588065248;25100377273;1082452202;4
4269;0.04492816;0.04128229;3267606558;1225151905;4300388232;491680708.7;4
4270;0.03715321;0.03652889;2973030299;3258934767;27676186737;1804737557;4
4271;0.10420404;0.05593476;491521587;5079429525;26003017260;866212047.6;4
4272;0.03682416;0.03987796;3244669836;1696541846;10279175120;1548159837;4
4273;0.02664324;0.02869589;30583.61;2853181689;20725993562;1561245570;4
4274;0.11317929;0.0544304;4718227861;3555684545;25456025296;694857607.4;4
4275;0.04355509;0.03052609;2994064926;447297597.6;3984921594;873140837.4;4
4276;0.01742164;0.01882589;2637820146;2929686347;22481926641;1965411839;4
4277;0.07331376;0.04903184;4378572692;3034369324;22536315710;980240217.5;4
4278;0.08227521;0.06811649;4246793987;4754275775;23296683220;1637167852;4
4279;0.04744289;0.03753016;2903418301;656390377.2;2614325594;607495883.3;4
4280;0.02722744;0.04676816;3688766198;2508400228;21025574237;1333038436;4
4281;0.09776176;0.07614349;4773931689;4580742821;24076662975;1914887689;4
4282;0.05276665;0.06052356;3867846044;5586369692;27365068368;4570411519;4
4283;0.0323418;0.04367716;3145071101;1266185148;5572031644;1377322964;4
4284;0.07748589;0.09372081;461205.88;4393774994;17631157621;820839938;4
4285;0.07284229;0.09716856;4587226195;5753858503;27388161157;2494941674;4
4286;0.03711689;0.02401525;3033367097;1449178903;1841382211;280883083.4;4
4287;0.04437401;0.047655;2715053746;2525413171;23897473718;2248334410;4
4288;0.09180404;0.07885824;4680789862;5775439371;26024294600;2545482333;4
4289;0.02990724;0.02705989;1842120361;1493389658;16609161677;1259666064;4
4290;0.04351981;0.01263744;2501167122;1301886884;12087569882;705841660.9;4
4291;0.07502321;0.06930864;3541232944;4376426441;17617961459;852762344.1;4
4292;0.07136796;0.07025916;4020943273;4369260626;23913722657;1891198922;4
4293;0.03987009;0.04637105;3118980538;771306880.6;2169818056;605717513.8;4
4294;0.06308204;0.05204969;348402.84;5049246070;29883687662;2506817442;4
4295;0.06197956;0.05898976;405301245;3039468399;14867579080;966649712.2;4
4296;0.04141796;0.09304409;4271868327;4676239152;24842388968;3182819495;4
4297;0.03582416;0.03831516;3216586605;1113642917;2487791977;1181522796;4
4298;0.04391296;0.08594056;4097579615;4630308474;18009973168;1032108510;4
4299;0.07414341;0.06972341;4428313253;4741794818;26162629764;1356729756;4
4300;0.03842136;0.04400785;3236272979;1041330326;3149552215;403114922.2;4
4301;0.02989229;0.04410641;3679887311;2885840532;22216579787;2441332730;4
4302;0.0728152;0.0885564;448584307;3869987169;23341829473;3089687660;4
4303;0.04583176;0.06052689;4270582759;4414997350;25685843719;2754379440;4
4304;0.06829244;0.03216929;3769234078;1449079629;3693771559;752312637.9;4
4305;0.07233476;0.05367941;3685705502;1660591648;23074213237;2118833133;4
4306;0.08948001;0.06663216;5046176755;3919028797;28512821622;2269149684;4
4307;0.05214901;0.03543684;2839036948;1238077686;4640844039;616251886.5;4
4308;0.05208081;0.04828344;3543489378;7208285900;26263445995;3420977312;4
4309;0.08775136;0.05964925;4250677765;2832727850;18125545861;963821719.4;4
4310;0.03579501;0.05915821;4079856299;3451700313;19152258231;2714479574;4
4311;0.07161665;0.04108761;3581216662;658173540.5;4028177257;736048955.5;4
4312;0.04644964;0.04455769;3637968408;2396355471;24901879478;3677809873;4
4313;0.0860044;0.07428581;4119375479;4474314550;18494722148;1614715697;4
4314;0.04438309;0.06001276;3682506395;2881857983;23612860265;2660089123;4
